id,gender,seniorCitizen,partner,dependents,tenure,phoneService,multipleLines,internetService,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,contract,paperlessBilling,paymentMethod,monthlyCharges,totalCharges,churn,date
6864,Female,False,True,False,48,True,Yes,DSL,Yes,No,No,Yes,No,No,One year,True,Bank transfer (automatic),60.6,2985.25,False,2024-12-09
6865,Female,True,False,False,3,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,25.3,77.75,True,2024-08-25
6866,Female,False,True,False,8,True,No,DSL,Yes,No,No,Yes,No,Yes,Two year,False,Mailed check,65.5,564.35,False,2024-08-08
6867,Male,False,False,False,1,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.45,95.45,True,2025-03-07
6868,Male,False,False,False,67,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.95,1311.75,False,2024-07-15
6869,Male,False,False,False,13,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,91.1,1135.7,True,2024-10-22
6870,Female,False,True,True,45,True,No,DSL,No,Yes,No,Yes,No,No,One year,True,Credit card (automatic),54.15,2319.8,True,2024-10-19
6871,Male,False,False,False,49,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),74.6,3720.35,False,2024-09-05
6872,Female,False,True,False,52,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,False,Bank transfer (automatic),94.6,5025.8,False,2025-03-31
6873,Female,False,True,False,63,True,No,Fiber optic,Yes,No,Yes,No,No,No,One year,True,Credit card (automatic),81.15,5224.5,False,2025-03-31
6874,Female,False,True,True,68,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),89.05,6185.8,False,2024-10-06
6875,Female,False,True,False,31,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Mailed check,49.2,1498.55,False,2024-11-23
6876,Female,False,True,False,64,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.45,1208.6,False,2024-08-30
6877,Female,False,True,False,62,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,True,Electronic check,104.3,6613.65,False,2024-06-25
6878,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),69.7,69.7,True,2025-03-05
6879,Female,False,False,False,6,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,89.5,573.3,True,2025-04-20
6880,Female,False,True,False,21,True,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Electronic check,86.05,1818.9,False,2024-11-02
6881,Female,False,True,True,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.2,1787.35,False,2024-11-10
6882,Female,False,True,True,32,False,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Electronic check,35.15,1051.05,False,2024-08-30
6883,Female,True,False,False,71,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,True,Credit card (automatic),99.65,7181.25,False,2025-03-28
6884,Female,False,False,True,34,True,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),105.35,3688.6,False,2024-05-24
6885,Male,False,True,False,3,False,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,35.15,99.75,True,2025-04-17
6886,Male,False,False,True,12,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),73.75,871.4,True,2024-05-11
6887,Female,True,False,False,8,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,False,Electronic check,101.35,780.5,True,2024-11-15
6888,Female,False,True,True,35,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.3,821.6,False,2025-02-19
6889,Female,False,True,True,3,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,80.7,239.45,False,2024-12-22
6890,Male,False,False,False,3,True,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,True,Mailed check,89.85,244.45,False,2025-04-07
6891,Male,False,False,False,53,True,No,DSL,No,No,Yes,No,No,Yes,One year,True,Electronic check,61.1,3357.9,False,2025-02-16
6892,Female,False,True,False,4,False,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,29.05,129.6,False,2024-05-03
6893,Female,False,True,True,48,True,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),99.7,4977.2,False,2024-07-10
6894,Female,False,True,True,6,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,False,Credit card (automatic),55.9,365.35,True,2024-11-10
6895,Male,True,True,False,3,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,105.9,334.65,True,2024-09-20
6896,Male,False,True,True,54,False,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),46.0,2424.05,False,2024-10-09
6897,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,43.95,43.95,True,2024-10-27
6898,Male,False,False,False,62,True,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),80.4,4981.15,False,2025-01-06
6899,Male,False,True,True,22,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Mailed check,100.05,2090.25,False,2024-11-03
6900,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),45.1,45.1,True,2024-09-04
6901,Male,True,False,False,51,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),94.0,4905.75,False,2025-02-09
6902,Female,False,False,False,30,True,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,True,Credit card (automatic),68.95,2038.7,False,2024-11-08
6903,Female,True,True,False,56,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,True,Credit card (automatic),68.45,4014.0,False,2024-06-30
6904,Male,False,True,False,35,True,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,True,Electronic check,69.0,2441.7,False,2025-04-04
6905,Female,True,False,False,64,False,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,True,Electronic check,43.85,2751.0,False,2024-12-21
6906,Male,False,False,True,30,False,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,44.5,1307.8,False,2024-08-31
6907,Female,False,True,True,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,18.7,383.65,False,2025-04-04
6908,Female,False,False,False,41,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),70.25,2868.05,True,2025-01-31
6909,Male,False,False,True,9,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,55.35,449.75,True,2025-04-02
6910,Female,False,True,False,1,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Mailed check,53.55,53.55,False,2024-07-29
6911,Male,False,False,True,70,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,114.6,7882.5,False,2024-06-17
6912,Female,False,True,True,57,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),20.1,1087.7,False,2024-12-31
6913,Male,False,False,False,9,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,85.5,791.7,False,2025-01-29
6914,Female,False,True,True,69,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),108.75,7493.05,False,2024-12-22
6915,Male,True,True,False,43,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,103.0,4414.3,True,2024-07-28
6916,Female,False,True,False,72,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,True,Electronic check,97.85,6841.3,False,2024-12-31
6917,Male,False,False,True,44,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.55,819.95,False,2024-11-04
6918,Female,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,True,Bank transfer (automatic),84.05,6052.25,False,2025-01-15
6919,Female,False,True,False,33,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,True,Electronic check,103.75,3361.05,True,2024-10-12
6920,Male,False,False,False,54,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,False,Credit card (automatic),89.4,4869.5,False,2024-09-30
6921,Male,False,False,True,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.7,509.3,False,2024-06-05
6922,Male,False,False,False,54,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),79.85,4308.25,False,2025-02-02
6923,Male,False,False,False,3,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Credit card (automatic),74.45,221.1,False,2024-07-15
6924,Female,False,True,False,53,True,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,False,Bank transfer (automatic),74.1,3833.95,False,2025-02-28
6925,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.35,69.35,True,2024-08-11
6926,Male,False,True,False,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,18.8,294.95,False,2024-11-21
6927,Female,False,False,False,56,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,73.85,4092.85,True,2024-09-23
6928,Male,False,True,True,5,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,False,Credit card (automatic),64.4,316.9,False,2025-01-01
6929,Male,False,True,True,48,True,No,DSL,No,Yes,Yes,No,No,No,One year,True,Credit card (automatic),55.8,2651.2,False,2025-03-16
6930,Female,False,False,True,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.05,471.7,False,2024-08-31
6931,Female,False,True,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),75.15,216.75,True,2024-06-22
6932,Male,False,False,False,58,True,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,False,Bank transfer (automatic),99.15,5720.95,False,2024-08-10
6933,Male,False,False,False,10,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),56.75,503.25,False,2024-05-12
6934,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.6,69.6,True,2025-01-05
6935,Male,False,True,False,71,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,True,Credit card (automatic),104.15,7365.3,False,2025-01-30
6936,Female,False,True,True,65,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),110.8,7245.9,False,2024-07-01
6937,Male,False,True,True,5,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,80.15,385.0,True,2024-12-07
6938,Female,False,False,False,28,False,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,True,Mailed check,35.75,961.4,False,2024-09-04
6939,Female,False,True,True,67,True,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,True,Bank transfer (automatic),69.9,4615.9,False,2025-04-06
6940,Male,False,False,False,35,True,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,True,Electronic check,89.2,3251.3,False,2024-10-19
6941,Female,False,True,True,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),55.65,3880.05,False,2024-06-30
6942,Female,False,True,True,61,False,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,True,Bank transfer (automatic),50.7,3088.75,False,2025-01-02
6943,Male,True,False,False,68,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),20.0,1396.0,False,2024-10-12
6944,Female,False,True,True,1,False,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),30.5,30.5,True,2024-07-31
6945,Male,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.1,53.05,False,2025-04-22
6946,Male,False,True,True,70,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,False,Bank transfer (automatic),98.3,6859.5,True,2025-03-15
6947,Female,False,False,True,48,False,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,False,Credit card (automatic),45.55,2108.35,False,2024-08-17
6948,Male,False,True,True,68,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,True,Credit card (automatic),101.05,6770.5,False,2024-10-23
6949,Female,False,False,False,47,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,True,Electronic check,103.7,4730.6,False,2025-03-23
6950,Male,False,True,True,32,False,No phone service,DSL,No,No,Yes,Yes,No,No,One year,True,Mailed check,36.25,1151.05,False,2025-04-23
6951,Female,False,True,True,5,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,49.4,232.55,False,2025-02-02
6952,Male,False,False,False,49,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.9,1022.6,False,2025-01-01
6953,Female,False,False,False,48,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),107.4,5121.3,True,2024-05-19
6954,Female,True,False,False,13,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,82.0,1127.2,True,2024-05-14
6955,Male,False,False,False,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.8,309.4,False,2024-07-08
6956,Female,False,False,False,12,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,45.05,523.1,False,2024-06-16
6957,Male,True,False,False,67,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Bank transfer (automatic),64.55,4250.1,False,2025-01-25
6958,Male,False,False,False,9,True,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,False,Electronic check,86.25,770.5,False,2024-11-22
6959,Female,False,True,True,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),19.75,246.7,False,2025-04-04
6960,Female,False,False,False,38,True,No,Fiber optic,No,No,No,No,Yes,Yes,One year,True,Mailed check,89.1,3342.0,False,2024-11-03
6961,Female,True,True,False,42,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Electronic check,95.55,3930.6,False,2024-11-16
6962,Female,False,True,False,24,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),75.4,1747.85,True,2025-03-09
6963,Female,True,True,False,27,True,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.25,2754.45,True,2025-04-08
6964,Male,False,True,True,9,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),102.6,897.75,False,2024-10-24
6965,Female,False,True,False,49,False,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,True,Credit card (automatic),56.3,2780.6,False,2025-02-08
6966,Female,True,True,False,61,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,True,Credit card (automatic),94.2,5895.45,False,2024-08-18
6967,Male,False,False,True,50,False,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,True,Bank transfer (automatic),43.05,2208.05,False,2025-03-20
6968,Male,True,False,False,25,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,89.5,2196.15,True,2024-12-19
6969,Female,True,False,False,22,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),74.4,1692.6,True,2024-09-06
6970,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.5,20.5,True,2024-10-19
6971,Male,False,False,False,4,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.35,265.35,True,2024-05-02
6972,Female,True,True,False,18,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,False,Bank transfer (automatic),99.75,1836.25,True,2024-12-18
6973,Female,True,False,False,56,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Electronic check,111.95,6418.9,True,2024-11-04
6974,Female,True,True,False,53,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,True,Electronic check,94.0,4871.45,False,2024-07-27
6975,Female,False,True,False,51,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Electronic check,98.85,4947.55,False,2024-10-08
